应付金额,实际金额,商品,支付时间,地点
2.0,2.0,怡宝纯净水,2017/3/29 9:53,D
6.0,6.0,红牛,2017/3/29 10:26,D
3.0,3.0,可乐可乐,2017/3/29 11:04,D
4.0,4.0,脉动,2017/3/29 11:04,D
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/3/29 12:22,D
4.0,4.0,阿萨姆奶茶,2017/3/29 13:21,D
1.0,1.0,香豆干,2017/3/29 14:10,D
3.0,3.0,雪碧（500ml）,2017/3/29 15:29,D
7.0,7.0,250ml红牛,2017/3/29 15:40,D
10.0,10.0,口味王槟榔（绿）,2017/3/29 15:40,D
3.0,3.0,可乐（500ml）,2017/3/29 15:47,D
3.0,3.0,70g乖媳妇野山泡椒凤爪,2017/3/29 16:02,D
3.5,3.5,东鹏特饮,2017/3/29 16:02,D
3.0,3.0,70g乖媳妇野山泡椒凤爪,2017/3/29 16:14,D
3.5,3.5,王老吉（罐）,2017/3/29 16:14,D
3.0,3.0,果粒橙,2017/3/29 16:15,D
4.0,4.0,王老吉（500ml）,2017/3/29 16:16,D
1.0,1.0,香豆干,2017/3/29 17:12,D
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/3/29 17:34,D
2.0,2.0,怡宝纯净水,2017/3/29 17:34,D
7.5,7.5,12g劲仔小鱼麻辣味,2017/3/29 18:20,D
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/3/29 18:21,D
4.0,4.0,脉动,2017/3/29 18:46,D
3.0,3.0,维他奶,2017/3/29 18:49,D
3.0,3.0,威化饼干,2017/3/29 19:21,D
3.0,3.0,统一冰红茶,2017/3/29 19:22,D
3.5,3.5,统一绿茶,2017/3/29 19:31,D
2.0,2.0,怡宝纯净水,2017/3/29 19:39,D
6.0,6.0,红牛,2017/3/29 19:45,D
4.0,4.0,营养快线,2017/3/29 19:51,D
3.5,3.5,王老吉（罐）,2017/3/29 20:02,D
3.0,3.0,统一冰红茶,2017/3/29 20:08,D
2.0,2.0,鸭翅,2017/3/29 20:37,D
1.0,1.0,香豆干,2017/3/29 20:38,D
1.0,1.0,香豆干,2017/3/29 20:39,D
3.5,3.5,250ml维他原味豆奶,2017/3/29 20:40,D
1.0,1.0,香豆干,2017/3/29 20:40,D
6.5,6.5,250ml红牛,2017/3/29 20:41,D
4.0,4.0,阿萨姆奶茶,2017/3/29 20:41,D
3.0,3.0,统一冰红茶,2017/3/29 21:08,D
3.0,3.0,统一绿茶,2017/3/29 21:11,D
3.0,3.0,可口可乐（500ml）,2017/3/29 21:15,D
4.0,4.0,阿萨姆奶茶,2017/3/29 21:18,D
3.0,3.0,冰糖雪梨,2017/3/29 23:28,D
3.5,3.5,600ml可口可乐,2017/3/30 9:01,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/3/30 9:18,D
6.0,6.0,250ml维他原味豆奶,2017/3/30 10:07,D
3.5,3.5,600ml可口可乐,2017/3/30 10:21,D
5.0,5.0,85g统一老坛酸菜牛肉面,2017/3/30 10:52,D
4.5,4.5,250ml燕塘原味酸奶,2017/3/30 11:31,D
4.5,4.5,脉动,2017/3/30 12:15,D
1.5,1.5,40g双汇玉米热狗肠,2017/3/30 15:04,D
2.0,2.0,85g新麦潮北海道吐司,2017/3/30 15:08,D
4.0,4.0,脉动,2017/3/30 15:28,D
6.5,6.5,430g泰奇八宝粥,2017/3/30 15:40,D
2.0,2.0,怡宝纯净水,2017/3/30 15:47,D
6.5,6.5,83g汤达人酸辣豚骨拉面,2017/3/30 15:49,D
3.5,3.5,东鹏特饮,2017/3/30 15:50,D
4.0,4.0,美汁源果粒橙,2017/3/30 16:05,D
1.6,1.6,20g马来西亚风味咪咪蟹味粒0219,2017/3/30 16:08,D
3.0,3.0,250ml维他奶巧克力味,2017/3/30 16:10,D
4.0,4.0,脉动,2017/3/30 16:10,D
3.5,3.5,可乐可乐,2017/3/30 16:19,D
2.0,2.0,怡宝纯净水,2017/3/30 16:19,D
3.0,3.0,果粒橙,2017/3/30 16:52,D
6.5,6.5,148g富甲一方紫薯仔,2017/3/30 17:01,D
4.0,4.0,营养快线,2017/3/30 17:40,D
2.0,2.0,30g无穷农场盐_鸡蛋,2017/3/30 18:11,D
4.0,4.0,脉动,2017/3/30 18:20,D
4.0,4.0,脉动,2017/3/30 18:25,D
3.5,3.5,东鹏特饮,2017/3/30 18:48,D
1.5,1.5,小鱼仔,2017/3/30 18:50,D
3.0,3.0,卫龙大面筋,2017/3/30 18:53,D
3.2,3.2,2g韩国海牌海苔,2017/3/30 19:12,D
2.0,2.0,怡宝纯净水,2017/3/30 19:12,D
3.5,3.5,东鹏特饮,2017/3/30 19:14,D
3.5,3.5,250ml燕塘原味酸奶,2017/3/30 19:15,D
3.5,3.5,东鹏特饮,2017/3/30 19:15,D
3.5,3.5,可乐可乐,2017/3/30 19:16,D
3.0,3.0,雪碧最新款,2017/3/30 19:16,D
4.5,4.5,脉动,2017/3/30 19:17,D
10.0,10.0,口味王槟榔（绿）,2017/3/30 20:16,D
3.0,3.0,统一冰红茶,2017/3/30 20:21,D
2.0,2.0,康师傅矿泉水,2017/3/30 20:25,D
3.0,3.0,熊字饼,2017/3/30 20:31,D
3.5,3.5,可乐可乐,2017/3/30 20:32,D
3.5,3.5,维他原味豆奶,2017/3/30 20:32,D
3.0,3.0,雪碧最新款,2017/3/30 20:32,D
3.5,3.5,统一绿茶,2017/3/30 20:33,D
3.5,3.5,丽芝士纳宝帝奶酪威化饼干,2017/3/30 20:34,D
2.0,2.0,怡宝纯净水,2017/3/30 20:34,D
3.0,3.0,卫龙大面筋,2017/3/30 20:41,D
4.0,4.0,脉动,2017/3/30 21:09,D
3.0,3.0,茉莉蜜茶,2017/3/30 21:10,D
4.0,4.0,阿萨姆奶茶,2017/3/30 21:13,D
3.0,3.0,250ml维他柠檬茶,2017/3/30 21:14,D
3.0,3.0,伊利纯牛奶,2017/3/30 21:14,D
3.0,3.0,熊字饼,2017/3/30 21:16,D
2.5,2.5,伊利优酸乳,2017/3/30 21:31,D
3.5,3.5,东鹏特饮,2017/3/30 21:40,D
4.5,4.5,营养快线,2017/3/30 21:43,D
4.0,4.0,脉动,2017/3/30 21:53,D
3.0,3.0,印尼芝士威化饼干,2017/3/30 21:54,D
0.1,0.1,小糖衣血糖试纸,2017/3/30 21:55,D
4.5,4.5,500ml营养快线原味,2017/3/30 21:59,D
3.0,3.0,雪碧最新款,2017/3/30 22:20,D
2.0,2.0,怡宝纯净水,2017/3/30 22:40,D
5.0,5.0,85g统一老坛酸菜牛肉面,2017/3/30 23:11,D
6.0,6.0,红牛,2017/3/30 23:45,D
6.0,6.0,红牛,2017/3/31 0:26,D
4.0,4.0,55g奥利奥原味芝士饼干,2017/3/31 0:35,D
39.6,39.6,180g统一满汉全席台式半筋半肉牛肉面,2017/3/31 2:06,D
15.0,15.0,红利群（硬）,2017/3/31 2:40,D
3.2,3.2,20g咪咪虾条马来西亚风味,2017/3/31 3:38,D
12.0,12.0,86g合味道海鲜风味,2017/3/31 4:06,D
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/3/31 4:22,D
3.0,3.0,统一冰红茶,2017/3/31 5:16,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/3/31 7:44,D
6.0,6.0,330ml伊利畅意乳酸菌原味,2017/3/31 7:58,D
60.5,60.5,480ml小茗同学冷泡青柠红茶,2017/3/31 9:05,D
4.0,4.0,250ml维他椰子植物蛋白饮料9374,2017/3/31 9:37,D
4.0,4.0,王老吉（500ml）,2017/3/31 10:02,D
6.5,6.5,148g富甲一方紫薯仔,2017/3/31 10:30,D
1.5,1.5,香豆干,2017/3/31 11:08,D
3.0,3.0,统一冰红茶,2017/3/31 11:46,D
1.5,1.5,40g双汇玉米热狗肠,2017/3/31 11:51,D
3.6,3.6,32g卫龙亲嘴烧,2017/3/31 11:52,D
12.0,12.0,330ml伊利畅意乳酸菌原味,2017/3/31 12:03,D
4.8,4.8,2g韩国海牌海苔,2017/3/31 12:12,D
3.5,3.5,统一绿茶,2017/3/31 12:36,D
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/3/31 13:16,D
6.5,6.5,91g徐福记凤梨酥,2017/3/31 13:55,D
5.0,5.0,30g无穷农场盐_鸡蛋,2017/3/31 14:06,D
3.0,3.0,250ml维他柠檬茶,2017/3/31 14:09,D
1.0,1.0,小鱼仔,2017/3/31 14:09,D
25.0,25.0,芙蓉王,2017/3/31 14:10,D
4.0,4.0,阿萨姆奶茶,2017/3/31 14:14,D
2.0,2.0,怡宝纯净水,2017/3/31 15:02,D
7.0,7.0,145g果王迷你山楂包装,2017/3/31 15:10,D
5.5,5.5,55g奥利奥迷你杯夹心小饼干杯装原味,2017/3/31 15:21,D
4.0,4.0,王老吉（500ml）,2017/3/31 15:31,D
6.5,6.5,430g泰奇八宝粥,2017/3/31 15:33,D
1.0,1.0,好吃点小饼干,2017/3/31 15:58,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/3/31 16:03,D
2.0,2.0,85g新麦潮北海道吐司,2017/3/31 16:37,D
4.0,4.0,阿萨姆奶茶,2017/3/31 17:15,D
5.5,5.5,205g伊利安慕希原味,2017/3/31 21:52,D
5.0,5.0,110g顺宝九制话梅,2017/3/31 22:00,D
4.5,4.5,250ml燕塘甜牛奶,2017/3/31 22:02,D
10.0,10.0,湘潭铺子(羽泉版),2017/3/31 23:11,D
3.0,3.0,统一冰红茶,2017/4/1 8:57,D
31.5,31.5,250ml燕塘甜牛奶,2017/4/1 11:56,D
3.5,3.5,东鹏特饮,2017/4/1 12:14,D
2.0,2.0,怡宝纯净水,2017/4/1 12:30,D
4.5,4.5,银鹭八宝粥,2017/4/1 12:32,D
4.0,4.0,阿萨姆奶茶,2017/4/1 12:33,D
3.2,3.2,咪咪虾条马来西亚风味,2017/4/1 12:33,D
0.8,0.8,20g咪咪虾条马来西亚风味,2017/4/1 13:03,D
1.8,1.8,32g卫龙亲嘴烧,2017/4/1 13:49,D
1.5,1.5,香豆干,2017/4/1 13:59,D
3.0,3.0,250ml维他奶巧克力味,2017/4/1 14:33,D
4.0,4.0,脉动,2017/4/1 14:33,D
5.0,5.0,30g无穷农场盐_鸡蛋,2017/4/1 15:15,D
2.0,2.0,怡宝纯净水,2017/4/1 15:18,D
2.0,2.0,怡宝纯净水,2017/4/1 15:43,D
4.5,4.5,250ml燕塘原味酸奶,2017/4/1 16:07,D
2.0,2.0,怡宝纯净水,2017/4/1 16:07,D
0.0,0.0,双汇玉米热狗肠,2017/4/1 16:09,D
3.0,3.0,统一绿茶,2017/4/1 16:18,D
3.0,3.0,250ml维他原味豆奶,2017/4/1 16:20,D
3.0,3.0,统一绿茶,2017/4/1 16:23,D
4.0,4.0,银鹭八宝粥,2017/4/1 16:35,D
3.0,3.0,可口可乐（500ml）,2017/4/1 16:39,D
3.0,3.0,雪碧（500ml）,2017/4/1 16:41,D
1.0,1.0,香豆干,2017/4/1 16:48,D
6.0,6.0,160g盼盼手撕面包,2017/4/1 17:00,D
4.0,4.0,脉动,2017/4/1 17:08,D
4.0,4.0,银鹭八宝粥,2017/4/1 17:10,D
3.0,3.0,威化饼干,2017/4/1 17:16,D
2.0,2.0,怡宝纯净水,2017/4/1 17:25,D
3.5,3.5,熊字饼,2017/4/1 17:31,D
4.8,4.8,2g韩国海牌海苔,2017/4/1 17:46,D
4.5,4.5,250ML东鹏特饮,2017/4/1 17:49,D
4.5,4.5,营养快线,2017/4/1 17:49,D
6.0,6.0,370g泰奇八宝粥,2017/4/1 17:51,D
3.5,3.5,统一绿茶,2017/4/1 17:51,D
3.0,3.0,健能酸奶,2017/4/1 17:52,D
10.0,10.0,湘潭铺子(羽泉版),2017/4/1 17:52,D
4.5,4.5,180ml雀巢咖啡罐装,2017/4/1 17:57,D
4.0,4.0,营养快线,2017/4/1 19:44,D
4.0,4.0,阿萨姆奶茶,2017/4/2 8:31,D
4.0,4.0,银鹭八宝粥,2017/4/2 12:01,D
2.5,2.5,伊利优酸乳,2017/4/2 14:37,D
1.8,1.8,32g卫龙亲嘴烧,2017/4/2 17:46,D
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/4/2 18:59,D
3.5,3.5,维他柠檬茶,2017/4/3 12:15,D
4.0,4.0,营养快线,2017/4/3 12:58,D
4.0,4.0,脉动,2017/4/3 15:46,D
6.5,6.5,430g泰奇八宝粥,2017/4/3 16:21,D
3.5,3.5,东鹏特饮,2017/4/3 17:54,D
7.5,7.5,30g无穷农场盐_鸡蛋,2017/4/3 20:41,D
9.0,9.0,58g丽芝士纳宝帝奶酪威化饼干,2017/4/3 20:49,D
3.0,3.0,果粒橙,2017/4/4 13:29,D
1.0,1.0,小鱼仔,2017/4/4 18:20,D
2.5,2.5,30g元朗小蛋卷,2017/4/5 1:25,D
3.5,3.5,东鹏特饮,2017/4/5 11:05,D
6.0,6.0,268ml雀巢咖啡丝滑拿铁,2017/4/5 16:11,D
4.0,4.0,营养快线,2017/4/5 21:33,D
4.0,4.0,阿萨姆奶茶,2017/4/6 8:16,D
3.0,3.0,果粒橙,2017/4/6 11:15,D
4.0,4.0,阿萨姆奶茶,2017/4/6 14:04,D
2.0,2.0,鸭翅,2017/4/6 17:34,D
3.5,3.5,东鹏特饮,2017/4/6 19:08,D
4.8,4.8,20g咪咪虾条马来西亚风味,2017/4/6 23:17,D
3.5,3.5,东鹏特饮,2017/4/7 3:55,D
2.0,2.0,怡宝纯净水,2017/4/7 10:18,D
5.0,5.0,85g统一老坛酸菜牛肉面,2017/4/7 13:01,D
3.0,3.0,可口可乐最新款,2017/4/7 17:35,D
4.5,4.5,68g好丽友巧克力派2枚,2017/4/8 9:47,D
3.0,3.0,雪碧最新款,2017/4/8 11:40,D
4.0,4.0,脉动,2017/4/8 12:10,D
6.0,6.0,雀巢咖啡,2017/4/8 12:35,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/4/8 12:47,D
4.5,4.5,40g乐事美国经典原味,2017/4/8 12:49,D
2.0,2.0,鸭翅,2017/4/8 16:04,D
3.0,3.0,熊字饼,2017/4/8 18:42,D
3.0,3.0,维他奶,2017/4/9 8:39,D
4.0,4.0,阿萨姆奶茶,2017/4/9 10:43,D
5.0,5.0,85g统一老坛酸菜牛肉面,2017/4/9 13:03,D
3.0,3.0,卫龙大面筋,2017/4/9 13:22,D
1.8,1.8,10g卫龙亲嘴烧香辣味,2017/4/9 15:54,D
3.5,3.5,王老吉（罐）,2017/4/9 16:06,D
3.0,3.0,可口可乐最新款,2017/4/9 18:24,D
3.0,3.0,雪碧最新款,2017/4/9 18:43,D
4.0,4.0,阿萨姆奶茶,2017/4/9 19:05,D
4.0,4.0,脉动,2017/4/9 20:36,D
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/4/9 20:40,D
3.0,3.0,美年达（罐）,2017/4/9 22:51,D
4.0,4.0,银鹭八宝粥,2017/4/10 7:48,D
3.0,3.0,统一绿茶,2017/4/10 9:00,D
12.0,12.0,美汁源果粒橙,2017/4/10 11:08,D
1.0,1.0,小鱼仔,2017/4/10 15:35,D
2.0,2.0,怡宝纯净水,2017/4/10 17:20,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/4/10 17:59,D
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/4/10 19:29,D
3.0,3.0,果粒橙,2017/4/11 0:55,D
4.0,4.0,银鹭八宝粥,2017/4/11 2:26,D
3.0,3.0,可口可乐最新款,2017/4/11 3:43,D
3.0,3.0,统一冰红茶,2017/4/11 3:51,D
3.0,3.0,统一冰红茶,2017/4/11 6:06,D
5.0,5.0,85g统一老坛酸菜牛肉面,2017/4/11 7:44,D
3.0,3.0,卫龙大面筋,2017/4/11 8:42,D
4.0,4.0,阿萨姆奶茶,2017/4/11 9:10,D
5.0,5.0,30g无穷农场盐_鸡蛋,2017/4/11 12:26,D
3.0,3.0,伊利纯牛奶,2017/4/11 12:31,D
6.0,6.0,红牛,2017/4/11 14:46,D
3.0,3.0,伊利纯牛奶,2017/4/11 15:36,D
3.0,3.0,卫龙大面筋,2017/4/11 16:28,D
2.0,2.0,鸭翅,2017/4/11 16:32,D
4.0,4.0,营养快线,2017/4/11 18:08,D
3.0,3.0,可口可乐最新款,2017/4/11 18:10,D
3.5,3.5,王老吉（罐）,2017/4/11 21:17,D
3.0,3.0,统一绿茶,2017/4/11 22:13,D
3.0,3.0,雪碧最新款,2017/4/11 22:41,D
6.0,6.0,红牛,2017/4/12 9:05,D
9.0,9.0,58g丽芝士纳宝帝奶酪威化饼干,2017/4/12 12:28,D
9.0,9.0,250ml燕塘红枣牛奶,2017/4/12 13:26,D
5.5,5.5,205g伊利安慕希原味,2017/4/12 13:27,D
2.5,2.5,伊利优酸乳,2017/4/12 15:47,D
3.0,3.0,统一绿茶,2017/4/12 17:29,D
3.0,3.0,果粒橙,2017/4/12 19:43,D
3.0,3.0,统一冰红茶,2017/4/12 20:51,D
6.5,6.5,250ml红牛,2017/4/12 21:15,D
1.5,1.5,劲仔小鱼（麻辣味）,2017/4/13 1:21,D
3.0,3.0,雪碧最新款,2017/4/13 1:36,D
1.5,1.5,40g双汇玉米热狗肠,2017/4/13 4:41,D
3.0,3.0,熊字饼,2017/4/13 8:48,D
3.0,3.0,统一绿茶,2017/4/13 9:01,D
3.0,3.0,雪碧最新款,2017/4/13 9:21,D
3.0,3.0,维他奶,2017/4/13 10:47,D
3.0,3.0,可口可乐最新款,2017/4/13 11:35,D
9.0,9.0,55g奥利奥原味芝士饼干,2017/4/13 12:07,D
3.5,3.5,东鹏特饮,2017/4/13 17:10,D
4.5,4.5,250ml燕塘原味酸奶,2017/4/13 17:27,D
3.5,3.5,东鹏特饮,2017/4/13 18:35,D
6.5,6.5,148g富甲一方紫薯仔,2017/4/13 18:42,D
4.0,4.0,王老吉（500ml）,2017/4/13 19:56,D
9.0,9.0,13g无穷烤鸡小腿蜂蜜味,2017/4/13 21:54,D
4.0,4.0,阿萨姆奶茶,2017/4/13 22:58,D
4.5,4.5,65g卫龙亲嘴豆皮,2017/4/13 23:40,D
3.0,3.0,12g劲仔小鱼麻辣味,2017/4/14 2:17,D
4.5,4.5,250ml燕塘原味酸奶,2017/4/14 2:47,D
3.0,3.0,卫龙大面筋,2017/4/14 7:41,D
0.0,0.0,250ml王老吉盒装,2017/4/14 10:13,D
5.0,5.0,500ml农夫果园 (芒果+菠萝+番石榴),2017/4/14 10:18,D
2.4,2.4,10g卫龙亲嘴烧香辣味,2017/4/14 12:15,D
1.5,1.5,小鱼仔,2017/4/14 14:35,D
4.0,4.0,阿萨姆奶茶,2017/4/14 14:52,D
3.0,3.0,卫龙大面筋,2017/4/14 14:53,D
1.0,1.0,香豆干,2017/4/14 15:33,D
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/4/14 16:45,D
3.0,3.0,统一绿茶,2017/4/14 17:52,D
3.0,3.0,统一冰红茶,2017/4/14 18:07,D
4.0,4.0,55g奥利奥原味芝士饼干,2017/4/14 18:11,D
3.5,3.5,东鹏特饮,2017/4/14 18:29,D
6.0,6.0,13g无穷烤鸡小腿蜂蜜味,2017/4/14 21:35,D
3.0,3.0,雪碧最新款,2017/4/14 21:55,D
4.0,4.0,营养快线,2017/4/14 22:30,D
12.0,12.0,250ml维他柠檬茶,2017/4/15 5:01,D
1.5,1.5,40g双汇玉米热狗肠,2017/4/15 6:04,D
2.0,2.0,怡宝纯净水,2017/4/15 8:08,D
4.0,4.0,营养快线,2017/4/15 12:29,D
3.0,3.0,雪碧最新款,2017/4/15 12:35,D
3.5,3.5,东鹏特饮,2017/4/15 15:02,D
5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/4/15 15:06,D
2.0,2.0,怡宝纯净水,2017/4/15 16:28,D
10.0,10.0,85g统一老坛酸菜牛肉面,2017/4/15 17:07,D
1.0,1.0,小鱼仔,2017/4/15 17:49,D
3.0,3.0,卫龙大面筋,2017/4/15 17:59,D
4.0,4.0,营养快线,2017/4/15 21:04,D
4.0,4.0,脉动,2017/4/15 22:21,D
4.0,4.0,阿萨姆奶茶,2017/4/16 7:53,D
3.5,3.5,东鹏特饮,2017/4/16 9:00,D
3.0,3.0,卫龙大面筋,2017/4/16 9:20,D
3.5,3.5,东鹏特饮,2017/4/16 12:26,D
3.0,3.0,统一绿茶,2017/4/16 12:33,D
4.0,4.0,营养快线,2017/4/16 12:34,D
6.0,6.0,红牛,2017/4/16 13:41,D
2.0,2.0,怡宝纯净水,2017/4/16 15:10,D
4.0,4.0,营养快线,2017/4/16 15:33,D
1.6,1.6,20g咪咪虾条马来西亚风味,2017/4/16 15:57,D
4.0,4.0,阿萨姆奶茶,2017/4/16 16:51,D
1.5,1.5,45g双汇泡面拍挡,2017/4/16 16:54,D
1.0,1.0,小鱼仔,2017/4/16 16:58,D
3.0,3.0,雪碧最新款,2017/4/16 17:11,D
5.5,5.5,205g伊利安慕希原味,2017/4/17 8:28,D
3.0,3.0,果粒橙,2017/4/17 8:47,D
6.0,6.0,红牛,2017/4/17 10:02,D
4.0,4.0,阿萨姆奶茶,2017/4/17 10:04,D
7.0,7.0,合味道（海鲜风味）,2017/4/17 10:23,D
3.0,3.0,熊字饼,2017/4/17 10:30,D
2.5,2.5,13g无穷烤鸡小腿蜂蜜味,2017/4/17 11:48,D
3.5,3.5,维他柠檬茶,2017/4/17 12:12,D
4.0,4.0,阿萨姆奶茶,2017/4/17 13:05,D
10.0,10.0,口味王槟榔（绿）,2017/4/17 14:02,D
4.0,4.0,脉动,2017/4/17 14:50,D
3.0,3.0,果粒橙,2017/4/17 15:15,D
1.5,1.5,45g双汇泡面拍挡,2017/4/17 15:37,D
6.0,6.0,雀巢咖啡,2017/4/17 15:55,D
3.0,3.0,250ml维他柠檬茶,2017/4/17 16:01,D
3.0,3.0,可口可乐最新款,2017/4/17 16:22,D
3.0,3.0,卫龙大面筋,2017/4/17 16:59,D
6.0,6.0,雀巢咖啡,2017/4/17 17:16,D
6.0,6.0,86g合味道海鲜风味,2017/4/17 18:12,D
2.0,2.0,怡宝纯净水,2017/4/17 18:26,D
6.5,6.5,430g泰奇八宝粥,2017/4/17 18:38,D
5.5,5.5,205g伊利安慕希原味,2017/4/17 19:20,D
3.0,3.0,12g劲仔小鱼麻辣味,2017/4/17 21:55,D
3.0,3.0,果粒橙,2017/4/17 22:10,D
1.8,1.8,32g卫龙亲嘴烧,2017/4/17 23:47,D
0.0,0.0,205g伊利安慕希原味,2017/4/18 0:38,D
3.0,3.0,统一绿茶,2017/4/18 5:14,D
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/4/18 5:47,D
2.4,2.4,20g咪咪虾条马来西亚风味,2017/4/18 7:21,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/4/18 7:57,D
1.8,1.8,10g卫龙亲嘴烧香辣味,2017/4/18 11:58,D
3.5,3.5,东鹏特饮,2017/4/18 14:16,D
4.0,4.0,营养快线,2017/4/18 15:09,D
6.0,6.0,红牛,2017/4/18 15:24,D
3.0,3.0,统一冰红茶,2017/4/18 15:49,D
3.6,3.6,32g卫龙亲嘴烧,2017/4/18 17:40,D
2.0,2.0,鸭翅,2017/4/18 17:43,D
4.5,4.5,180ml雀巢咖啡罐装,2017/4/18 20:05,D
4.0,4.0,450ml美汁源果粒橙,2017/4/18 20:14,D
1.0,1.0,香豆干,2017/4/18 20:24,D
5.0,5.0,85g统一老坛酸菜牛肉面,2017/4/18 20:35,D
2.0,2.0,怡宝纯净水,2017/4/18 22:25,D
2.0,2.0,怡宝,2017/4/19 0:01,D
4.5,4.5,250ml燕塘原味酸奶,2017/4/19 7:15,D
3.0,3.0,40g双汇玉米热狗肠,2017/4/19 12:01,D
5.0,5.0,85g统一老坛酸菜牛肉面,2017/4/19 12:06,D
3.0,3.0,可口可乐最新款,2017/4/19 12:22,D
3.5,3.5,王老吉（罐）,2017/4/19 12:42,D
4.0,4.0,阿萨姆奶茶,2017/4/19 12:59,D
3.0,3.0,可口可乐（500ml）,2017/4/19 13:50,D
4.0,4.0,营养快线,2017/4/19 13:58,D
3.5,3.5,东鹏特饮,2017/4/19 15:47,D
4.0,4.0,阿萨姆奶茶,2017/4/19 17:58,D
1.5,1.5,12g劲仔小鱼麻辣味,2017/4/19 18:38,D
3.0,3.0,可口可乐最新款,2017/4/19 19:14,D
3.0,3.0,统一绿茶,2017/4/19 19:52,D
5.0,5.0,85g统一老坛酸菜牛肉面,2017/4/19 19:53,D
3.0,3.0,250ml维他原味豆奶,2017/4/19 19:54,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/4/19 22:18,D
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/4/19 22:32,D
4.5,4.5,500ml加多宝,2017/4/19 23:23,D
6.5,6.5,91g徐福记凤梨酥,2017/4/20 0:42,D
4.5,4.5,250ml燕塘原味酸奶,2017/4/20 6:25,D
3.0,3.0,统一绿茶,2017/4/20 7:57,D
3.5,3.5,乖媳妇野山椒风爪,2017/4/20 8:02,D
3.0,3.0,维他柠檬茶,2017/4/20 8:16,D
4.5,4.5,68g好丽友蛋黄派2枚,2017/4/20 11:47,D
1.5,1.5,40g双汇玉米热狗肠,2017/4/20 12:02,D
3.5,3.5,东鹏特饮,2017/4/20 12:10,D
3.0,3.0,美年达（罐）,2017/4/20 12:13,D
3.0,3.0,可口可乐最新款,2017/4/20 12:28,D
4.0,4.0,营养快线,2017/4/20 13:07,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/4/20 13:10,D
3.5,3.5,东鹏特饮,2017/4/20 13:27,D
3.5,3.5,王老吉（罐）,2017/4/20 13:53,D
1.8,1.8,32g卫龙亲嘴烧,2017/4/20 15:37,D
4.0,4.0,阿萨姆奶茶,2017/4/20 17:24,D
1.5,1.5,40g双汇玉米热狗肠,2017/4/20 17:48,D
1.8,1.8,32g卫龙亲嘴烧,2017/4/20 17:53,D
4.0,4.0,营养快线,2017/4/20 19:03,D
3.0,3.0,统一绿茶,2017/4/20 19:14,D
3.0,3.0,统一冰红茶,2017/4/20 20:02,D
2.5,2.5,145ml旺仔牛奶盒装,2017/4/20 21:16,D
3.0,3.0,雪碧（500ml）,2017/4/21 7:51,D
3.0,3.0,统一冰红茶,2017/4/21 9:02,D
3.0,3.0,统一绿茶,2017/4/21 9:06,D
3.0,3.0,统一绿茶,2017/4/21 9:11,D
3.0,3.0,统一绿茶,2017/4/21 9:54,D
2.5,2.5,145ml旺仔牛奶盒装,2017/4/21 13:17,D
5.0,5.0,85g统一老坛酸菜牛肉面,2017/4/21 13:18,D
4.5,4.5,40g呀土豆薯片滋香烤鸡味,2017/4/21 13:27,D
3.0,3.0,可口可乐最新款,2017/4/21 15:27,D
3.5,3.5,王老吉（罐）,2017/4/21 15:43,D
4.5,4.5,40g乐事美国经典原味,2017/4/21 17:38,D
3.5,3.5,维他柠檬茶,2017/4/21 18:26,D
3.6,3.6,10g卫龙亲嘴烧香辣味,2017/4/21 19:39,D
4.0,4.0,营养快线,2017/4/21 19:47,D
4.0,4.0,阿萨姆奶茶,2017/4/21 19:54,D
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/4/22 1:33,D
4.0,4.0,银鹭八宝粥,2017/4/22 8:38,D
4.0,4.0,王老吉（500ml）,2017/4/22 8:53,D
2.5,2.5,145ml旺仔牛奶盒装,2017/4/22 11:21,D
1.5,1.5,45g双汇泡面拍挡,2017/4/22 12:52,D
4.0,4.0,健能酸奶,2017/4/22 14:55,D
3.5,3.5,250ml燕塘红枣牛奶,2017/4/22 14:57,D
2.5,2.5,30g无穷农场盐_鸡蛋,2017/4/22 15:46,D
4.0,4.0,营养快线,2017/4/22 15:54,D
3.0,3.0,统一绿茶,2017/4/22 17:45,D
