应付金额,实际金额,商品,支付时间,地点
6.0,6.0,红牛,2017/2/7 9:33,B
15.0,15.0,口味王槟榔（红）,2017/2/7 9:41,B
2.0,2.0,怡宝纯净水,2017/2/7 11:58,B
2.0,2.0,怡宝纯净水,2017/2/7 16:23,B
3.5,3.5,东鹏特饮,2017/2/8 9:03,B
3.5,3.5,东鹏特饮,2017/2/8 13:33,B
3.0,3.0,雪碧（500ml）,2017/2/8 13:57,B
1.5,1.5,40g双汇玉米热狗肠,2017/2/8 16:09,B
3.0,3.0,果粒橙,2017/2/8 16:09,B
3.5,3.5,可乐可乐,2017/2/8 16:09,B
4.0,4.0,营养快线,2017/2/9 10:25,B
1.0,1.0,好吃点小饼干,2017/2/9 12:13,B
4.0,4.0,营养快线,2017/2/9 15:34,B
3.5,3.5,东鹏特饮,2017/2/12 15:07,B
2.0,2.0,伊利优酸乳,2017/2/12 15:32,B
4.0,4.0,营养快线,2017/2/13 13:41,B
4.0,4.0,阿萨姆奶茶,2017/2/15 13:56,B
3.0,3.0,统一冰红茶,2017/2/15 15:08,B
3.5,3.5,东鹏特饮,2017/2/15 16:32,B
10.0,10.0,口味王槟榔（绿）,2017/2/15 16:51,B
2.0,2.0,怡宝纯净水,2017/2/15 17:26,B
4.0,4.0,脉动,2017/2/15 19:26,B
4.0,4.0,阿萨姆煎茶奶绿,2017/2/16 14:11,B
4.0,4.0,阿萨姆奶茶,2017/2/16 14:12,B
2.0,2.0,伊利优酸乳,2017/2/17 3:43,B
3.5,3.5,东鹏特饮,2017/2/17 8:40,B
4.0,4.0,银鹭八宝粥,2017/2/17 8:43,B
0.8,0.8,20g咪咪虾条马来西亚风味,2017/2/17 15:45,B
3.0,3.0,卫龙大面筋,2017/2/17 15:45,B
1.0,1.0,香豆干,2017/2/17 20:21,B
3.0,3.0,怡宝,2017/2/18 11:54,B
4.0,4.0,脉动,2017/2/18 12:48,B
1.0,1.0,香豆干,2017/2/18 23:34,B
3.0,3.0,熊字饼,2017/2/19 9:56,B
3.0,3.0,统一冰红茶,2017/2/19 11:30,B
2.5,2.5,维他奶,2017/2/19 16:12,B
3.0,3.0,统一冰红茶,2017/2/19 21:09,B
3.0,3.0,雪碧最新款,2017/2/19 23:34,B
3.0,3.0,250ml维他原味豆奶,2017/2/20 8:38,B
4.0,4.0,营养快线,2017/2/20 8:38,B
2.5,2.5,美年达（罐）,2017/2/20 12:49,B
3.0,3.0,可口可乐330ml,2017/2/20 13:11,B
4.0,4.0,脉动,2017/2/20 14:02,B
3.0,3.0,维他柠檬茶,2017/2/20 17:23,B
3.0,3.0,熊字饼,2017/2/21 13:17,B
4.0,4.0,脉动,2017/2/21 14:30,B
2.5,2.5,雪碧330ml,2017/2/22 10:30,B
4.0,4.0,银鹭八宝粥,2017/2/22 12:12,B
4.0,4.0,阿萨姆奶茶,2017/2/22 12:13,B
3.5,3.5,东鹏特饮,2017/2/22 12:15,B
3.0,3.0,熊字饼,2017/2/22 12:20,B
3.5,3.5,东鹏特饮,2017/2/22 12:28,B
4.0,4.0,脉动,2017/2/22 13:38,B
3.5,3.5,500ml加多宝,2017/2/22 16:14,B
3.0,3.0,雪碧（500ml）,2017/2/22 16:14,B
1.0,1.0,香豆干,2017/2/22 16:33,B
4.0,4.0,阿萨姆奶茶,2017/2/22 22:06,B
3.0,3.0,卫龙大面筋,2017/2/23 11:47,B
4.0,4.0,营养快线,2017/2/23 13:55,B
2.0,2.0,怡宝纯净水,2017/2/23 16:08,B
3.5,3.5,250ml维他原味豆奶,2017/2/23 16:09,B
1.0,1.0,咪咪,2017/2/23 16:09,B
3.5,3.5,东鹏特饮,2017/2/23 16:24,B
2.0,2.0,雪力矿泉水,2017/2/23 19:51,B
3.5,3.5,伊利纯牛奶,2017/2/24 9:52,B
1.5,1.5,鸭翅,2017/2/24 12:02,B
2.5,2.5,雪碧330ml,2017/2/24 12:13,B
3.0,3.0,可口可乐（500ml）,2017/2/24 13:42,B
1.0,1.0,小鱼仔,2017/2/24 14:22,B
1.0,1.0,小鱼仔,2017/2/24 14:51,B
2.5,2.5,凤爪,2017/2/24 14:59,B
4.0,4.0,营养快线,2017/2/24 16:07,B
3.0,3.0,统一绿茶,2017/2/24 16:24,B
3.0,3.0,维他柠檬茶,2017/2/24 16:28,B
3.5,3.5,250ml维他原味豆奶,2017/2/24 17:12,B
6.0,6.0,红牛,2017/2/24 17:12,B
1.5,1.5,香豆干,2017/2/25 0:14,B
2.0,2.0,怡宝,2017/2/25 2:07,B
2.5,2.5,伊利优酸乳,2017/2/25 8:20,B
4.0,4.0,阿萨姆奶茶,2017/2/25 11:56,B
2.0,2.0,怡宝纯净水,2017/2/25 12:15,B
3.5,3.5,东鹏特饮,2017/2/25 14:17,B
4.0,4.0,阿萨姆奶茶,2017/2/25 15:24,B
3.0,3.0,怡宝,2017/2/25 18:30,B
3.0,3.0,卫龙大面筋,2017/2/26 4:25,B
3.5,3.5,统一绿茶,2017/2/26 4:27,B
4.5,4.5,阿萨姆奶茶,2017/2/26 9:52,B
3.0,3.0,统一冰红茶,2017/2/26 11:20,B
3.0,3.0,怡宝,2017/2/26 12:40,B
3.5,3.5,果粒橙,2017/2/26 15:06,B
3.5,3.5,果粒橙,2017/2/26 16:20,B
3.0,3.0,统一冰红茶,2017/2/26 18:12,B
6.0,6.0,雀巢咖啡,2017/2/27 15:44,B
4.0,4.0,营养快线,2017/2/27 15:57,B
4.0,4.0,脉动,2017/2/27 16:15,B
1.0,1.0,香豆干,2017/2/27 17:16,B
3.5,3.5,东鹏特饮,2017/2/27 17:20,B
3.0,3.0,可口可乐最新款,2017/2/27 17:23,B
3.0,3.0,怡宝,2017/2/27 19:10,B
4.5,4.5,阿萨姆奶茶,2017/2/27 19:48,B
3.0,3.0,怡宝,2017/2/28 14:36,B
1.5,1.5,香豆干,2017/2/28 17:45,B
3.0,3.0,怡宝,2017/2/28 23:06,B
3.5,3.5,东鹏特饮,2017/3/3 15:29,B
3.5,3.5,果粒橙,2017/3/21 19:55,B
3.5,3.5,果粒橙,2017/3/21 21:39,B
3.5,3.5,东鹏特饮,2017/3/28 20:04,B
2.5,2.5,凤爪,2017/3/28 20:05,B
4.0,4.0,阿萨姆奶茶,2017/3/28 20:11,B
2.0,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/3/28 20:14,B
2.0,2.0,怡宝纯净水,2017/3/28 20:16,B
4.0,4.0,威化饼干,2017/3/28 20:21,B
3.5,3.5,250ml燕塘红枣牛奶,2017/3/28 20:28,B
3.5,3.5,维他柠檬茶,2017/3/28 20:28,B
4.0,4.0,营养快线,2017/3/28 20:28,B
3.0,3.0,果粒橙,2017/3/28 20:29,B
2.5,2.5,雪碧330ml,2017/3/28 20:31,B
4.0,4.0,营养快线,2017/3/28 20:32,B
3.5,3.5,王老吉（罐）,2017/3/28 20:35,B
3.5,3.5,东鹏特饮,2017/3/28 20:36,B
3.0,3.0,250ml维他奶巧克力味,2017/3/28 20:41,B
3.0,3.0,伊利纯牛奶,2017/3/28 20:41,B
1.0,1.0,香脆肠,2017/3/28 20:42,B
5.0,5.0,乐虎,2017/3/28 20:44,B
1.5,1.5,12g劲仔小鱼卤香味,2017/3/28 20:47,B
2.5,2.5,可口可乐330ml,2017/3/28 20:47,B
4.0,4.0,王老吉（500ml）,2017/3/28 20:48,B
3.5,3.5,东鹏特饮,2017/3/28 20:49,B
2.5,2.5,维他柠檬茶,2017/3/28 20:55,B
2.0,2.0,怡宝纯净水,2017/3/28 20:56,B
4.0,4.0,阿萨姆奶茶,2017/3/28 20:57,B
4.0,4.0,阿萨姆奶茶,2017/3/28 20:59,B
3.0,3.0,雪碧（500ml）,2017/3/28 21:05,B
2.0,2.0,鸡爪,2017/3/28 21:08,B
3.0,3.0,维他奶,2017/3/28 21:10,B
3.0,3.0,统一冰红茶,2017/3/28 21:11,B
4.0,4.0,阿萨姆奶茶,2017/3/28 21:12,B
3.0,3.0,55g奥利奥原味芝士饼干,2017/3/28 21:13,B
3.5,3.5,王老吉（罐）,2017/3/28 21:13,B
5.0,5.0,500ml统一阿萨姆奶茶,2017/3/28 21:14,B
4.0,4.0,王老吉（罐）,2017/3/28 21:14,B
3.5,3.5,250ml燕塘原味酸奶,2017/3/28 21:15,B
3.0,3.0,怡宝,2017/3/28 21:15,B
4.0,4.0,王老吉（罐）,2017/3/28 21:16,B
4.0,4.0,营养快线,2017/3/28 21:18,B
1.0,1.0,香脆肠,2017/3/28 21:23,B
1.0,1.0,香脆肠,2017/3/28 21:25,B
1.0,1.0,香脆肠,2017/3/28 21:26,B
2.5,2.5,可口可乐330ml,2017/3/28 21:27,B
1.5,1.5,香豆干,2017/3/28 21:28,B
3.5,3.5,银鹭八宝粥,2017/3/28 21:31,B
2.0,2.0,85g新麦潮北海道吐司,2017/3/28 21:32,B
6.0,6.0,86g合味道浓猪骨味,2017/3/28 21:37,B
3.0,3.0,250ml维他原味豆奶,2017/3/28 21:38,B
3.0,3.0,怡宝,2017/3/28 21:38,B
4.0,4.0,阿萨姆奶茶,2017/3/28 21:42,B
2.5,2.5,可口可乐330ml,2017/3/28 21:43,B
3.5,3.5,统一冰红茶,2017/3/28 21:44,B
4.0,4.0,450ml美汁源果粒橙,2017/3/28 21:45,B
3.0,3.0,怡宝,2017/3/28 21:45,B
15.0,15.0,口味王槟榔（红）,2017/3/28 21:46,B
3.0,3.0,怡宝,2017/3/28 21:49,B
3.0,3.0,怡宝,2017/3/28 21:55,B
4.0,4.0,王老吉（500ml）,2017/3/28 22:00,B
2.5,2.5,可口可乐330ml（罐）,2017/3/28 22:02,B
3.5,3.5,王老吉（罐）,2017/3/28 22:03,B
3.0,3.0,雪碧最新款,2017/3/28 22:06,B
3.5,3.5,芬达330ml,2017/3/28 22:07,B
4.0,4.0,脉动,2017/3/28 22:30,B
3.0,3.0,雪碧（500ml）,2017/3/28 22:55,B
3.5,3.5,王老吉（罐）,2017/3/28 23:16,B
7.0,7.0,85g新麦潮手撕面包（提子味）,2017/3/28 23:19,B
3.0,3.0,卫龙大面筋,2017/3/28 23:30,B
3.5,3.5,东鹏特饮,2017/3/28 23:37,B
3.0,3.0,40g双汇玉米热狗肠,2017/3/28 23:58,B
3.0,3.0,果粒橙,2017/3/28 23:58,B
2.5,2.5,250ml维他柠檬茶,2017/3/29 0:01,B
1.0,1.0,手撕素肉排,2017/3/29 0:05,B
3.5,3.5,东鹏特饮,2017/3/29 0:33,B
3.0,3.0,可口可乐最新款,2017/3/29 0:34,B
3.5,3.5,东鹏特饮,2017/3/29 0:35,B
3.5,3.5,250ml燕塘原味酸奶,2017/3/29 1:35,B
3.0,3.0,可口可乐最新款,2017/3/29 1:50,B
2.5,2.5,可口可乐330ml,2017/3/29 1:57,B
4.0,4.0,脉动,2017/3/29 2:56,B
2.5,2.5,可口可乐330ml,2017/3/29 2:57,B
1.5,1.5,鸭翅,2017/3/29 3:01,B
3.5,3.5,统一冰红茶,2017/3/29 3:18,B
1.5,1.5,康师傅矿泉水,2017/3/29 3:58,B
4.0,4.0,阿萨姆奶茶,2017/3/29 4:07,B
0.6,0.6,20g咪咪虾条马来西亚风味,2017/3/29 4:50,B
1.5,1.5,12g劲仔小鱼麻辣味,2017/3/29 9:00,B
3.0,3.0,维他奶,2017/3/29 9:02,B
1.5,1.5,45g双汇泡面拍挡,2017/3/29 9:05,B
3.5,3.5,600ml雪碧,2017/3/29 9:38,B
2.0,2.0,怡宝纯净水,2017/3/29 9:53,B
3.0,3.0,600ml可口可乐,2017/3/29 9:54,B
4.0,4.0,营养快线,2017/3/29 9:54,B
4.0,4.0,阿萨姆奶茶,2017/3/29 10:03,B
2.5,2.5,13g无穷烤鸡小腿蜂蜜味,2017/3/29 10:04,B
1.5,1.5,小鱼仔,2017/3/29 11:54,B
5.0,5.0,500ml农夫果园 (芒果+菠萝+番石榴),2017/3/29 12:20,B
1.6,1.6,20g咪咪虾条马来西亚风味,2017/3/29 12:40,B
3.0,3.0,雪碧（500ml）,2017/3/29 12:52,B
4.0,4.0,脉动,2017/3/29 13:00,B
2.5,2.5,250ml维他奶巧克力味,2017/3/29 13:01,B
4.5,4.5,营养快线,2017/3/29 13:01,B
4.0,4.0,脉动,2017/3/29 13:19,B
3.0,3.0,统一绿茶,2017/3/29 13:23,B
2.0,2.0,怡宝纯净水,2017/3/29 14:23,B
2.0,2.0,怡宝纯净水,2017/3/29 14:24,B
2.5,2.5,伊利优酸乳,2017/3/29 14:27,B
4.0,4.0,营养快线,2017/3/29 14:41,B
3.0,3.0,可口可乐（500ml）,2017/3/29 15:07,B
3.0,3.0,卫龙大面筋,2017/3/29 15:13,B
3.0,3.0,250ml维他柠檬茶,2017/3/29 15:17,B
3.5,3.5,东鹏特饮,2017/3/29 15:17,B
1.0,1.0,小鱼仔,2017/3/29 15:23,B
1.0,1.0,鸭翅,2017/3/29 15:28,B
3.5,3.5,东鹏特饮,2017/3/29 15:35,B
4.0,4.0,尖叫,2017/3/29 15:37,B
2.5,2.5,可口可乐330ml（罐）,2017/3/29 15:38,B
4.0,4.0,阿萨姆奶茶,2017/3/29 15:47,B
4.0,4.0,王老吉（500ml）,2017/3/29 15:49,B
2.5,2.5,可口可乐330ml（罐）,2017/3/29 15:51,B
4.0,4.0,王老吉（500ml）,2017/3/29 15:52,B
3.5,3.5,东鹏特饮,2017/3/29 15:54,B
3.5,3.5,东鹏特饮,2017/3/29 15:56,B
4.5,4.5,250ml燕塘甜牛奶,2017/3/29 15:58,B
4.0,4.0,王老吉（500ml）,2017/3/29 16:06,B
4.0,4.0,脉动,2017/3/29 16:08,B
2.5,2.5,美年达（罐）,2017/3/29 16:12,B
2.5,2.5,美年达（罐）,2017/3/29 16:13,B
1.0,1.0,香脆肠,2017/3/29 16:18,B
4.5,4.5,椰树牌椰汁,2017/3/29 16:37,B
3.5,3.5,东鹏特饮,2017/3/29 16:51,B
1.5,1.5,香脆肠,2017/3/29 16:52,B
3.0,3.0,雪碧（500ml）,2017/3/29 16:59,B
2.5,2.5,冰红茶（罐）,2017/3/29 17:10,B
2.5,2.5,芬达330ml,2017/3/29 17:11,B
3.0,3.0,印尼芝士威化饼干,2017/3/29 17:14,B
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/3/29 17:31,B
4.0,4.0,银鹭八宝粥,2017/3/29 17:32,B
4.0,4.0,东鹏特饮,2017/3/29 17:34,B
3.5,3.5,东鹏特饮,2017/3/29 18:24,B
3.0,3.0,美年达（罐）,2017/3/29 18:46,B
3.0,3.0,统一冰红茶,2017/3/29 19:18,B
4.0,4.0,卫龙大面筋,2017/3/29 19:20,B
4.5,4.5,250ml燕塘甜牛奶,2017/3/29 19:31,B
6.0,6.0,红牛,2017/3/29 19:31,B
3.0,3.0,统一冰红茶,2017/3/29 19:49,B
4.0,4.0,东鹏特饮,2017/3/29 19:51,B
4.0,4.0,营养快线,2017/3/29 19:58,B
3.0,3.0,可口可乐（500ml）,2017/3/29 20:02,B
2.4,2.4,20g咪咪虾条马来西亚风味,2017/3/29 20:04,B
3.5,3.5,500ml加多宝,2017/3/29 20:04,B
3.0,3.0,统一冰红茶,2017/3/29 20:04,B
4.0,4.0,东鹏特饮,2017/3/29 20:08,B
4.5,4.5,营养快线,2017/3/29 20:10,B
6.0,6.0,250ml维他原味豆奶,2017/3/29 20:30,B
3.5,3.5,雪碧330ml,2017/3/29 20:41,B
4.0,4.0,果粒橙,2017/3/29 20:44,B
3.0,3.0,雪碧330ml,2017/3/29 21:11,B
3.5,3.5,百事可乐500ml,2017/3/29 23:11,B
4.0,4.0,果粒橙,2017/3/29 23:28,B
3.0,3.0,可口可乐（500ml）,2017/3/30 1:14,B
2.0,2.0,85g新麦潮北海道吐司,2017/3/30 7:31,B
6.0,6.0,330ml伊利畅意乳酸菌原味,2017/3/30 7:33,B
36.0,36.0,260g马来西亚进口茱蒂丝口口香饼干,2017/3/30 7:58,B
2.5,2.5,250ml维他原味豆奶,2017/3/30 8:43,B
5.0,5.0,王老吉（500ml）,2017/3/30 10:04,B
6.5,6.5,148g富甲一方紫薯仔,2017/3/30 10:08,B
0.8,0.8,20g咪咪虾条马来西亚风味,2017/3/30 10:14,B
5.0,5.0,王老吉（500ml）,2017/3/30 10:14,B
4.5,4.5,500ml加多宝,2017/3/30 10:15,B
5.0,5.0,脉动,2017/3/30 10:15,B
2.5,2.5,30g无穷农场盐_鸡蛋,2017/3/30 10:19,B
5.0,5.0,脉动,2017/3/30 10:20,B
5.0,5.0,雪碧（500ml）,2017/3/30 10:46,B
5.0,5.0,脉动,2017/3/30 10:47,B
3.0,3.0,怡宝纯净水,2017/3/30 12:07,B
3.0,3.0,怡宝纯净水,2017/3/30 12:12,B
3.5,3.5,可口可乐330ml,2017/3/30 12:15,B
2.5,2.5,30g无穷农场盐_鸡蛋,2017/3/30 12:16,B
3.2,3.2,2g韩国海牌海苔,2017/3/30 12:18,B
3.0,3.0,怡宝纯净水,2017/3/30 12:18,B
19.5,19.5,70g乐事薯片黄瓜味,2017/3/30 12:20,B
4.0,4.0,营养快线,2017/3/30 13:24,B
4.0,4.0,王老吉（罐）,2017/3/30 14:52,B
1.8,1.8,32g卫龙亲嘴烧,2017/3/30 15:13,B
3.5,3.5,芬达330ml,2017/3/30 15:32,B
2.0,2.0,怡宝纯净水,2017/3/30 15:35,B
4.0,4.0,果粒橙,2017/3/30 15:36,B
3.5,3.5,可口可乐330ml,2017/3/30 15:38,B
2.0,2.0,怡宝纯净水,2017/3/30 15:46,B
6.0,6.0,86g合味道海鲜风味,2017/3/30 15:51,B
4.0,4.0,脉动,2017/3/30 17:30,B
3.2,3.2,2g韩国海牌海苔,2017/3/30 17:33,B
3.0,3.0,伊利优酸乳,2017/3/30 17:33,B
3.0,3.0,伊利优酸乳,2017/3/30 17:38,B
3.0,3.0,雪碧（500ml）,2017/3/30 17:41,B
3.0,3.0,伊利纯牛奶,2017/3/30 17:43,B
4.0,4.0,王老吉（罐）,2017/3/30 17:45,B
5.5,5.5,103g康师傅红烧牛肉面,2017/3/30 17:49,B
6.5,6.5,70g乐事薯片原味,2017/3/30 18:36,B
1.8,1.8,32g卫龙亲嘴烧,2017/3/30 18:44,B
5.5,5.5,500ML宝矿力,2017/3/30 18:46,B
3.0,3.0,美年达（罐）,2017/3/30 18:46,B
3.0,3.0,怡宝纯净水,2017/3/30 18:50,B
3.5,3.5,雪碧最新款,2017/3/30 18:53,B
4.5,4.5,脉动,2017/3/30 19:40,B
6.0,6.0,红牛,2017/3/30 19:58,B
10.0,10.0,口味王槟榔（绿）,2017/3/30 20:09,B
3.0,3.0,统一绿茶,2017/3/30 20:12,B
3.0,3.0,美年达（罐）,2017/3/30 20:16,B
3.0,3.0,茉莉蜜茶,2017/3/30 20:27,B
3.0,3.0,统一冰红茶,2017/3/30 20:32,B
3.0,3.0,统一冰红茶,2017/3/30 21:05,B
3.0,3.0,卫龙大面筋,2017/3/30 21:09,B
1.0,1.0,小鱼仔,2017/3/30 21:11,B
6.0,6.0,330ml伊利畅意乳酸菌原味,2017/3/30 21:13,B
4.0,4.0,营养快线,2017/3/30 21:13,B
4.5,4.5,85g统一老坛酸菜牛肉面,2017/3/30 21:14,B
2.0,2.0,怡宝纯净水,2017/3/30 21:14,B
3.5,3.5,250ml维他奶巧克力味,2017/3/30 21:16,B
4.0,4.0,营养快线,2017/3/30 21:16,B
3.5,3.5,东鹏特饮,2017/3/30 21:18,B
3.0,3.0,伊利纯牛奶,2017/3/30 22:07,B
1.6,1.6,20g咪咪虾条马来西亚风味,2017/3/30 23:39,B
3.0,3.0,茉莉蜜茶,2017/3/31 0:22,B
3.0,3.0,雪碧（500ml）,2017/3/31 0:27,B
5.0,5.0,营养快线,2017/3/31 2:44,B
3.0,3.0,40g双汇玉米热狗肠,2017/3/31 4:21,B
4.5,4.5,78g卫龙亲嘴语辣条,2017/3/31 4:36,B
4.5,4.5,52g旺旺仙贝,2017/3/31 7:18,B
2.0,2.0,10g卫龙亲嘴烧香辣味,2017/3/31 7:59,B
4.5,4.5,阿萨姆奶茶,2017/3/31 8:03,B
3.0,3.0,芬达330ml,2017/3/31 8:04,B
3.0,3.0,统一冰红茶,2017/3/31 9:26,B
6.0,6.0,红牛,2017/3/31 9:44,B
1.5,1.5,香脆肠,2017/3/31 9:45,B
4.5,4.5,78g卫龙亲嘴语辣条,2017/3/31 10:01,B
4.5,4.5,80g香飘飘椰果奶茶麦香味,2017/3/31 10:57,B
1.8,1.8,32g卫龙亲嘴烧,2017/3/31 11:02,B
5.0,5.0,500ml统一阿萨姆奶茶,2017/3/31 11:05,B
1.6,1.6,2g韩国海牌海苔,2017/3/31 11:14,B
3.0,3.0,雪碧最新款,2017/3/31 11:14,B
3.0,3.0,印尼芝士威化饼干,2017/3/31 11:32,B
4.5,4.5,52g旺旺仙贝,2017/3/31 12:37,B
7.5,7.5,雀巢咖啡,2017/3/31 13:14,B
3.0,3.0,茉莉蜜茶,2017/3/31 13:39,B
5.5,5.5,86g合味道海鲜风味,2017/3/31 13:54,B
3.0,3.0,可口可乐最新款,2017/3/31 14:09,B
3.5,3.5,芬达330ml,2017/3/31 14:52,B
3.0,3.0,怡宝纯净水,2017/3/31 15:01,B
2.5,2.5,雪碧330ml,2017/3/31 15:11,B
4.5,4.5,250ml燕塘甜牛奶,2017/3/31 15:31,B
3.0,3.0,怡宝纯净水,2017/3/31 15:31,B
3.0,3.0,40g双汇玉米热狗肠,2017/3/31 16:38,B
3.0,3.0,12g劲仔小鱼麻辣味,2017/3/31 17:16,B
10.0,10.0,湘潭铺子(羽泉版),2017/3/31 21:38,B
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/3/31 21:45,B
3.0,3.0,统一冰红茶,2017/3/31 21:45,B
6.0,6.0,330ml伊利畅意乳酸菌原味,2017/3/31 21:51,B
2.5,2.5,30g无穷农场盐_鸡蛋,2017/3/31 21:54,B
3.0,3.0,85g新麦潮北海道吐司,2017/3/31 22:15,B
3.0,3.0,怡宝纯净水,2017/3/31 23:11,B
2.0,2.0,鸭翅,2017/3/31 23:28,B
3.0,3.0,卫龙大面筋,2017/4/1 9:30,B
5.0,5.0,王老吉（500ml）,2017/4/1 12:05,B
12.5,12.5,100g*5瓶益力多,2017/4/1 12:07,B
4.0,4.0,果粒橙,2017/4/1 12:14,B
5.0,5.0,脉动,2017/4/1 12:30,B
5.0,5.0,王老吉（500ml）,2017/4/1 12:32,B
5.0,5.0,阿萨姆奶茶,2017/4/1 12:33,B
3.0,3.0,伊利优酸乳,2017/4/1 12:36,B
3.0,3.0,怡宝纯净水,2017/4/1 12:45,B
4.5,4.5,阿萨姆奶茶,2017/4/1 12:50,B
3.5,3.5,可口可乐330ml,2017/4/1 13:00,B
1.8,1.8,600ml雪碧,2017/4/1 13:04,B
3.0,3.0,怡宝纯净水,2017/4/1 13:04,B
3.0,3.0,怡宝纯净水,2017/4/1 13:35,B
3.5,3.5,果粒橙,2017/4/1 13:59,B
3.2,3.2,2g韩国海牌海苔,2017/4/1 14:20,B
5.0,5.0,脉动,2017/4/1 14:20,B
3.0,3.0,250ml维他原味豆奶,2017/4/1 14:22,B
3.0,3.0,怡宝纯净水,2017/4/1 14:22,B
5.0,5.0,王老吉（500ml）,2017/4/1 14:26,B
3.0,3.0,40g双汇玉米热狗肠,2017/4/1 14:29,B
3.0,3.0,无穷烤鸡小腿（蜂蜜）,2017/4/1 14:29,B
3.0,3.0,怡宝纯净水,2017/4/1 14:29,B
3.0,3.0,250ml维他柠檬茶,2017/4/1 14:33,B
3.0,3.0,芬达330ml,2017/4/1 14:33,B
4.0,4.0,果粒橙,2017/4/1 14:34,B
3.0,3.0,怡宝纯净水,2017/4/1 14:36,B
3.5,3.5,芬达330ml,2017/4/1 14:38,B
3.0,3.0,无穷烤鸡小腿（蜂蜜）,2017/4/1 14:38,B
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/4/1 14:47,B
3.0,3.0,怡宝纯净水,2017/4/1 14:47,B
1.5,1.5,40g双汇玉米热狗肠,2017/4/1 14:53,B
3.0,3.0,40g双汇玉米热狗肠,2017/4/1 15:01,B
5.0,5.0,阿萨姆奶茶,2017/4/1 15:01,B
12.0,12.0,86g合味道海鲜风味,2017/4/1 15:14,B
3.0,3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/4/1 15:24,B
2.0,2.0,怡宝纯净水,2017/4/1 15:24,B
2.0,2.0,怡宝纯净水,2017/4/1 15:46,B
5.0,5.0,脉动,2017/4/1 15:47,B
3.0,3.0,巧克力奶油味蛋糕,2017/4/1 15:47,B
13.0,13.0,250ml红牛,2017/4/1 16:28,B
3.0,3.0,怡宝纯净水,2017/4/1 16:28,B
4.0,4.0,果粒橙,2017/4/1 16:34,B
4.0,4.0,果粒橙,2017/4/1 16:41,B
5.0,5.0,脉动,2017/4/1 16:47,B
6.5,6.5,91g徐福记凤梨酥,2017/4/1 17:01,B
1.8,1.8,600ml雪碧,2017/4/1 17:08,B
3.5,3.5,王老吉（罐）,2017/4/1 17:08,B
3.0,3.0,250ml维他奶低糖原味,2017/4/1 17:10,B
3.0,3.0,40g双汇玉米热狗肠,2017/4/1 17:10,B
3.5,3.5,东鹏特饮,2017/4/1 17:10,B
4.5,4.5,65g卫龙亲嘴豆皮,2017/4/1 17:13,B
10.0,10.0,口味王槟榔（绿）,2017/4/1 17:16,B
5.0,5.0,500ml统一阿萨姆奶茶,2017/4/1 17:26,B
3.0,3.0,统一冰红茶,2017/4/1 17:32,B
3.0,3.0,250ml维他柠檬茶,2017/4/1 17:45,B
3.0,3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/4/1 17:45,B
3.5,3.5,统一绿茶,2017/4/1 17:45,B
3.5,3.5,熊字饼,2017/4/1 17:49,B
0.8,0.8,20g咪咪虾条马来西亚风味,2017/4/2 6:10,B
4.0,4.0,脉动,2017/4/2 9:11,B
4.8,4.8,诗竹竹纤维面巾纸,2017/4/2 9:12,B
2.5,2.5,30g无穷农场盐_鸡蛋,2017/4/2 13:57,B
3.0,3.0,怡宝纯净水,2017/4/2 17:55,B
3.0,3.0,怡宝纯净水,2017/4/2 18:04,B
3.0,3.0,可口可乐（500ml）,2017/4/2 19:02,B
34.0,34.0,188g澳门永辉鸡仔饼,2017/4/2 20:03,B
1.2,1.2,20g咪咪虾条马来西亚风味,2017/4/2 21:04,B
2.5,2.5,伊利优酸乳,2017/4/2 21:18,B
0.0,0.0,70g乖媳妇野山泡椒凤爪,2017/4/2 21:25,B
2.5,2.5,85g新麦潮北海道吐司,2017/4/3 1:52,B
4.5,4.5,250ml燕塘甜牛奶,2017/4/3 1:53,B
6.0,6.0,86g合味道海鲜风味,2017/4/3 9:49,B
4.5,4.5,50g上好佳田园薯片番茄味,2017/4/3 14:21,B
3.5,3.5,果粒橙,2017/4/3 16:01,B
5.0,5.0,王老吉（500ml）,2017/4/3 18:56,B
3.5,3.5,东鹏特饮,2017/4/3 19:00,B
4.0,4.0,熊字饼,2017/4/3 19:33,B
3.5,3.5,芬达330ml,2017/4/3 20:11,B
2.5,2.5,伊利优酸乳,2017/4/4 0:42,B
5.0,5.0,营养快线,2017/4/4 13:10,B
4.5,4.5,250ML东鹏特饮,2017/4/4 13:15,B
4.0,4.0,150g健能酸奶原味,2017/4/4 13:36,B
3.2,3.2,2g韩国海牌海苔,2017/4/4 23:37,B
3.0,3.0,怡宝纯净水,2017/4/5 8:22,B
1.0,1.0,小鱼仔,2017/4/5 9:37,B
4.0,4.0,王老吉（罐）,2017/4/5 10:54,B
2.0,2.0,怡宝纯净水,2017/4/5 12:08,B
3.0,3.0,可口可乐最新款,2017/4/5 12:29,B
3.5,3.5,伊利纯牛奶,2017/4/5 14:42,B
