应付金额,实际金额,商品,支付时间,地点
4.5,4.5,脉动,2017/2/4 13:48,C
6.0,6.0,红牛,2017/2/4 13:51,C
4.0,4.0,营养快线,2017/2/4 14:44,C
2.0,2.0,香脆肠,2017/2/4 15:40,C
6.0,6.0,红牛,2017/2/4 15:50,C
4.0,4.0,脉动,2017/2/4 16:03,C
4.0,4.0,脉动,2017/2/4 16:04,C
6.0,6.0,红牛,2017/2/4 16:09,C
6.0,6.0,红牛,2017/2/4 16:17,C
4.0,4.0,王老吉（罐）,2017/2/4 16:32,C
4.5,4.5,脉动,2017/2/4 17:02,C
4.5,4.5,脉动,2017/2/4 17:41,C
4.0,4.0,乐虎（380ml）,2017/2/4 19:18,C
1.0,1.0,香豆干,2017/2/5 8:58,C
2.0,2.0,香脆肠,2017/2/5 9:02,C
3.0,3.0,卫龙大面筋,2017/2/5 9:12,C
3.0,3.0,茉莉蜜茶,2017/2/5 9:37,C
3.0,3.0,怡宝,2017/2/5 10:12,C
5.0,5.0,好吃点,2017/2/5 11:32,C
3.0,3.0,卫龙大面筋,2017/2/5 11:45,C
5.0,5.0,好吃点,2017/2/5 11:49,C
3.0,3.0,卫龙大面筋,2017/2/5 13:49,C
4.5,4.5,阿萨姆奶茶,2017/2/5 13:59,C
2.5,2.5,怡宝纯净水,2017/2/5 14:37,C
3.5,3.5,东鹏特饮,2017/2/5 14:40,C
4.0,4.0,营养快线,2017/2/5 15:30,C
2.0,2.0,鸭翅,2017/2/5 15:44,C
1.5,1.5,香豆干,2017/2/5 15:54,C
2.0,2.0,怡宝纯净水,2017/2/5 16:33,C
4.0,4.0,营养快线,2017/2/5 17:01,C
2.5,2.5,怡宝纯净水,2017/2/5 17:42,C
1.5,1.5,小鱼仔,2017/2/7 8:42,C
1.5,1.5,小鱼仔,2017/2/7 21:52,C
3.0,3.0,卫龙大面筋,2017/2/8 9:08,C
4.0,4.0,脉动,2017/2/8 14:51,C
3.0,3.0,怡宝,2017/2/8 16:02,C
5.0,5.0,脉动,2017/2/8 16:10,C
4.0,4.0,脉动,2017/2/8 19:28,C
6.0,6.0,红牛,2017/2/9 11:48,C
25.0,25.0,芙蓉王,2017/2/10 9:26,C
3.0,3.0,怡宝,2017/2/10 13:20,C
2.0,2.0,怡宝纯净水,2017/2/12 16:10,C
3.5,3.5,伊利优酸乳,2017/2/13 15:37,C
3.5,3.5,东鹏特饮,2017/2/14 16:19,C
5.0,5.0,营养快线,2017/2/15 15:08,C
3.0,3.0,雪碧最新款,2017/2/15 18:44,C
3.0,3.0,雪碧最新款,2017/2/16 11:03,C
4.0,4.0,脉动,2017/2/16 13:15,C
3.5,3.5,东鹏特饮,2017/2/16 16:40,C
4.0,4.0,营养快线,2017/2/17 5:52,C
5.0,5.0,阿萨姆奶茶,2017/2/17 13:33,C
4.0,4.0,东鹏特饮,2017/2/17 14:40,C
5.0,5.0,脉动,2017/2/17 17:05,C
3.5,3.5,东鹏特饮,2017/2/17 19:15,C
10.0,10.0,口味王槟榔（绿）,2017/2/18 2:42,C
3.0,3.0,雪碧最新款,2017/2/18 8:53,C
3.0,3.0,雪碧最新款,2017/2/18 9:38,C
11.0,11.0,100g*5瓶益力多,2017/2/18 12:17,C
3.0,3.0,怡宝,2017/2/18 14:06,C
3.0,3.0,芬达330ml,2017/2/18 19:15,C
4.5,4.5,78g卫龙亲嘴语辣条,2017/2/18 19:37,C
5.0,5.0,85g统一老坛酸菜牛肉面,2017/2/18 19:37,C
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/2/18 19:37,C
4.0,4.0,美汁源果粒橙,2017/2/18 19:37,C
3.5,3.5,维他柠檬茶,2017/2/18 19:37,C
3.5,3.5,雪碧,2017/2/18 19:37,C
3.0,3.0,怡宝,2017/2/18 19:37,C
3.5,3.5,统一绿茶,2017/2/19 12:01,C
3.0,3.0,怡宝,2017/2/19 12:17,C
3.5,3.5,王老吉（罐）,2017/2/19 16:44,C
4.5,4.5,脉动,2017/2/19 19:49,C
3.0,3.0,怡宝,2017/2/20 0:05,C
5.0,5.0,营养快线,2017/2/20 0:19,C
3.0,3.0,怡宝,2017/2/20 3:32,C
4.0,4.0,王老吉（罐）,2017/2/20 10:48,C
4.0,4.0,营养快线,2017/2/20 14:30,C
3.0,3.0,伊利优酸乳,2017/2/20 15:40,C
3.5,3.5,芬达330ml,2017/2/20 15:54,C
3.0,3.0,伊利优酸乳,2017/2/20 20:57,C
4.5,4.5,阿萨姆奶茶,2017/2/21 14:11,C
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/2/21 14:32,C
3.0,3.0,冰糖雪梨,2017/2/21 14:32,C
3.5,3.5,果粒橙,2017/2/21 19:55,C
3.0,3.0,统一绿茶,2017/2/22 0:02,C
3.0,3.0,伊利优酸乳,2017/2/22 0:23,C
3.0,3.0,伊利优酸乳,2017/2/22 9:22,C
5.0,5.0,阿萨姆奶茶,2017/2/22 10:30,C
3.5,3.5,可口可乐330ml,2017/2/22 13:38,C
5.0,5.0,王老吉（500ml）,2017/2/22 16:04,C
3.5,3.5,芬达330ml,2017/2/22 16:11,C
5.0,5.0,营养快线,2017/2/22 16:14,C
3.0,3.0,怡宝,2017/2/22 16:51,C
4.5,4.5,阿萨姆奶茶,2017/2/22 17:12,C
3.0,3.0,芬达330ml,2017/2/22 19:02,C
2.5,2.5,250ml维他柠檬茶,2017/2/22 19:28,C
3.5,3.5,伊利优酸乳,2017/2/22 19:28,C
4.0,4.0,熊字饼,2017/2/22 19:43,C
3.0,3.0,500ml康师傅冰糖雪梨,2017/2/22 19:44,C
3.0,3.0,可口可乐330ml,2017/2/22 19:44,C
4.5,4.5,脉动,2017/2/22 22:46,C
3.5,3.5,统一绿茶,2017/2/23 10:49,C
3.0,3.0,可口可乐330ml,2017/2/23 15:56,C
3.5,3.5,250ml燕塘红枣牛奶,2017/2/23 16:09,C
5.0,5.0,王老吉（500ml）,2017/2/23 16:09,C
2.5,2.5,芬达330ml,2017/2/23 16:12,C
5.0,5.0,脉动,2017/2/23 16:20,C
4.0,4.0,东鹏特饮,2017/2/23 16:24,C
3.5,3.5,芬达330ml,2017/2/23 16:27,C
5.0,5.0,脉动,2017/2/23 17:09,C
5.0,5.0,脉动,2017/2/23 17:14,C
5.0,5.0,脉动,2017/2/24 13:42,C
5.0,5.0,脉动,2017/2/24 14:59,C
2.5,2.5,维他柠檬茶,2017/2/24 16:02,C
4.0,4.0,东鹏特饮,2017/2/24 16:07,C
4.5,4.5,40g上好佳田园薯片,2017/2/24 16:18,C
3.5,3.5,东鹏特饮,2017/2/24 16:18,C
3.5,3.5,250ml燕塘原味酸奶,2017/2/24 17:12,C
3.5,3.5,伊利优酸乳,2017/2/24 17:12,C
3.5,3.5,伊利纯牛奶,2017/2/24 18:36,C
3.0,3.0,统一绿茶,2017/2/25 0:14,C
4.0,4.0,统一冰红茶,2017/2/25 10:39,C
4.0,4.0,东鹏特饮,2017/2/25 10:51,C
3.0,3.0,雪碧最新款,2017/2/25 11:54,C
3.0,3.0,芬达330ml,2017/2/25 15:24,C
2.0,2.0,5片装益达绿箭口香糖,2017/2/26 1:20,C
3.0,3.0,统一冰红茶,2017/2/26 1:20,C
3.0,3.0,怡宝,2017/2/26 4:24,C
3.5,3.5,统一绿茶,2017/2/26 7:48,C
4.5,4.5,阿萨姆奶茶,2017/2/26 10:14,C
3.0,3.0,怡宝,2017/2/26 14:04,C
3.5,3.5,果粒橙,2017/2/26 15:33,C
3.5,3.5,果粒橙,2017/2/26 16:56,C
4.0,4.0,450ml美汁源果粒橙,2017/2/27 8:58,C
3.0,3.0,芬达330ml,2017/2/27 8:58,C
3.0,3.0,怡宝,2017/2/27 15:44,C
3.5,3.5,78g卫龙亲嘴语辣条,2017/2/27 16:10,C
4.5,4.5,阿萨姆奶茶,2017/2/27 16:10,C
4.5,4.5,营养快线,2017/2/27 16:14,C
4.0,4.0,果粒橙,2017/2/27 16:18,C
5.0,5.0,营养快线,2017/2/27 16:43,C
3.0,3.0,怡宝,2017/2/27 17:34,C
3.0,3.0,可口可乐最新款,2017/2/27 17:59,C
3.0,3.0,怡宝,2017/2/27 19:12,C
3.0,3.0,怡宝,2017/2/27 19:14,C
4.5,4.5,阿萨姆奶茶,2017/2/27 20:55,C
3.0,3.0,怡宝,2017/2/28 14:55,C
4.0,4.0,东鹏特饮,2017/2/28 16:26,C
5.0,5.0,王老吉（500ml）,2017/2/28 16:48,C
3.0,3.0,怡宝,2017/3/13 22:38,C
4.5,4.5,阿萨姆奶茶,2017/3/28 19:56,C
3.5,3.5,丽芝士纳宝帝奶酪威化饼干,2017/3/28 19:56,C
3.0,3.0,怡宝,2017/3/28 20:04,C
2.0,2.0,145ml旺仔牛奶盒装,2017/3/28 20:05,C
3.5,3.5,40g上好佳日式鱼果,2017/3/28 20:05,C
4.0,4.0,果粒橙,2017/3/28 20:05,C
3.5,3.5,可乐可乐,2017/3/28 20:07,C
3.5,3.5,伊利优酸乳,2017/3/28 20:07,C
3.5,3.5,250ML东鹏特饮,2017/3/28 20:08,C
3.5,3.5,维他原味豆奶,2017/3/28 20:08,C
3.0,3.0,怡宝,2017/3/28 20:08,C
3.0,3.0,怡宝,2017/3/28 20:16,C
2.5,2.5,伊利优酸乳,2017/3/28 20:18,C
4.0,4.0,果粒橙,2017/3/28 20:21,C
3.5,3.5,维他柠檬茶,2017/3/28 20:23,C
3.0,3.0,怡宝,2017/3/28 20:23,C
3.0,3.0,百事可乐500ml,2017/3/28 20:27,C
4.0,4.0,果粒橙,2017/3/28 20:28,C
3.5,3.5,伊利纯牛奶,2017/3/28 20:29,C
4.0,4.0,果粒橙,2017/3/28 20:32,C
3.0,3.0,怡宝,2017/3/28 20:33,C
5.0,5.0,雪碧（500ml）,2017/3/28 20:34,C
3.0,3.0,怡宝,2017/3/28 20:38,C
4.0,4.0,果粒橙,2017/3/28 20:41,C
5.0,5.0,营养快线,2017/3/28 20:45,C
5.0,5.0,脉动,2017/3/28 20:47,C
4.0,4.0,王老吉（罐）,2017/3/28 20:50,C
4.0,4.0,王老吉（罐）,2017/3/28 20:54,C
3.0,3.0,怡宝,2017/3/28 20:55,C
3.0,3.0,怡宝,2017/3/28 20:56,C
2.0,2.0,怡宝纯净水,2017/3/28 20:58,C
3.0,3.0,怡宝,2017/3/28 21:02,C
3.0,3.0,250ml维他原味豆奶,2017/3/28 21:05,C
3.0,3.0,怡宝,2017/3/28 21:05,C
3.5,3.5,芬达330ml,2017/3/28 21:06,C
3.0,3.0,怡宝,2017/3/28 21:08,C
3.0,3.0,怡宝,2017/3/28 21:10,C
5.0,5.0,阿萨姆奶茶,2017/3/28 21:13,C
4.0,4.0,尖叫,2017/3/28 21:30,C
3.0,3.0,卫龙大面筋,2017/3/28 21:34,C
13.0,13.0,123gUFO炒面XO酱海鲜风味,2017/3/28 22:15,C
3.0,3.0,怡宝,2017/3/28 22:47,C
1.5,1.5,小鱼仔,2017/3/28 23:16,C
4.5,4.5,250ml燕塘红枣牛奶,2017/3/29 1:09,C
4.0,4.0,脉动,2017/3/29 1:49,C
5.5,5.5,100g果王咸柑桔罐装,2017/3/29 3:19,C
4.5,4.5,78g卫龙亲嘴语辣条,2017/3/29 4:53,C
6.5,6.5,430g泰奇八宝粥,2017/3/29 5:15,C
4.5,4.5,40g乐事薯片黄瓜味,2017/3/29 8:05,C
6.0,6.0,卫龙亲嘴烧麦辣鸡汁味,2017/3/29 8:57,C
3.0,3.0,怡宝纯净水,2017/3/29 10:00,C
4.5,4.5,好吃点,2017/3/29 10:44,C
3.0,3.0,统一冰红茶,2017/3/29 10:54,C
3.0,3.0,统一冰红茶,2017/3/29 11:24,C
4.5,4.5,80g香飘飘椰果奶茶麦香味,2017/3/29 12:05,C
1.0,1.0,迷你纸巾,2017/3/29 13:14,C
4.5,4.5,阿萨姆奶茶,2017/3/29 13:18,C
2.5,2.5,冰红茶（罐）,2017/3/29 13:29,C
3.0,3.0,统一绿茶,2017/3/29 13:54,C
15.0,15.0,500ml统一阿萨姆奶茶,2017/3/29 14:09,C
3.0,3.0,怡宝,2017/3/29 14:40,C
4.5,4.5,阿萨姆奶茶,2017/3/29 15:01,C
1.0,1.0,迷你纸巾,2017/3/29 15:11,C
4.0,4.0,果粒橙,2017/3/29 15:14,C
3.0,3.0,维他奶,2017/3/29 15:20,C
2.5,2.5,伊利优酸乳,2017/3/29 15:25,C
4.5,4.5,脉动,2017/3/29 15:28,C
7.0,7.0,维他奶（巧克力味）,2017/3/29 15:34,C
4.5,4.5,85g统一老坛酸菜牛肉面,2017/3/29 15:55,C
3.0,3.0,统一冰红茶,2017/3/29 16:15,C
3.5,3.5,芬达330ml,2017/3/29 16:16,C
3.0,3.0,可口可乐最新款,2017/3/29 16:20,C
3.0,3.0,怡宝纯净水,2017/3/29 16:52,C
5.0,5.0,脉动,2017/3/29 16:59,C
4.0,4.0,东鹏特饮,2017/3/29 17:23,C
3.0,3.0,雪碧（500ml）,2017/3/29 17:30,C
4.5,4.5,营养快线,2017/3/29 17:32,C
6.0,6.0,红牛,2017/3/29 17:39,C
3.0,3.0,统一冰红茶,2017/3/29 17:42,C
3.0,3.0,怡宝纯净水,2017/3/29 18:00,C
4.0,4.0,王老吉（罐）,2017/3/29 18:18,C
4.5,4.5,脉动,2017/3/29 18:23,C
4.0,4.0,阿萨姆奶茶,2017/3/29 18:37,C
4.0,4.0,王老吉（500ml）,2017/3/29 18:44,C
3.0,3.0,统一冰红茶,2017/3/29 18:48,C
1.5,1.5,小鱼仔,2017/3/29 18:49,C
4.0,4.0,脉动,2017/3/29 18:51,C
4.0,4.0,脉动,2017/3/29 19:02,C
3.0,3.0,统一冰红茶,2017/3/29 19:19,C
3.5,3.5,果粒橙,2017/3/29 19:21,C
3.0,3.0,统一绿茶,2017/3/29 19:29,C
3.5,3.5,东鹏特饮,2017/3/29 19:35,C
4.0,4.0,脉动,2017/3/29 19:36,C
4.5,4.5,营养快线,2017/3/29 19:43,C
3.0,3.0,雪碧最新款,2017/3/29 19:45,C
3.0,3.0,雪碧最新款,2017/3/29 19:49,C
5.0,5.0,小茗同学,2017/3/29 19:52,C
2.0,2.0,怡宝纯净水,2017/3/29 19:55,C
3.0,3.0,统一绿茶,2017/3/29 20:05,C
2.0,2.0,雪力矿泉水,2017/3/29 20:15,C
3.0,3.0,可口可乐330ml,2017/3/29 20:17,C
3.0,3.0,美年达（罐）,2017/3/29 20:24,C
3.0,3.0,雪碧最新款,2017/3/29 20:26,C
3.0,3.0,可口可乐（500ml）,2017/3/29 20:27,C
3.5,3.5,东鹏特饮,2017/3/29 20:33,C
10.0,10.0,口味王槟榔（绿）,2017/3/29 20:44,C
3.0,3.0,250ml维他奶低糖原味,2017/3/29 20:53,C
3.5,3.5,东鹏特饮,2017/3/29 20:53,C
2.0,2.0,鸭翅,2017/3/29 21:26,C
6.0,6.0,红牛,2017/3/29 21:47,C
6.0,6.0,红牛,2017/3/29 21:56,C
1.0,1.0,好吃点小饼干,2017/3/29 22:22,C
4.0,4.0,脉动,2017/3/29 22:24,C
5.0,5.0,110g顺宝九制话梅,2017/3/29 22:54,C
12.0,12.0,450ml美汁源果粒橙,2017/3/29 23:38,C
1.0,1.0,好吃点小饼干,2017/3/30 0:08,C
3.0,3.0,维他奶,2017/3/30 0:38,C
3.0,3.0,可口可乐330ml,2017/3/30 1:05,C
2.5,2.5,冰红茶（罐）,2017/3/30 1:07,C
3.5,3.5,东鹏特饮,2017/3/30 2:04,C
4.0,4.0,银鹭八宝粥,2017/3/30 2:38,C
3.0,3.0,维他柠檬茶,2017/3/30 4:13,C
3.0,3.0,维他柠檬茶,2017/3/30 5:40,C
5.5,5.5,85g统一老坛酸菜牛肉面,2017/3/30 9:00,C
4.0,4.0,55g奥利奥原味夹心饼干,2017/3/30 9:39,C
3.5,3.5,冰糖雪梨,2017/3/30 9:46,C
12.0,12.0,250ml维他椰子植物蛋白饮料,2017/3/30 12:01,C
8.0,8.0,250ml燕塘原味酸奶,2017/3/30 12:10,C
6.5,6.5,430g泰奇八宝粥,2017/3/30 13:15,C
3.0,3.0,统一冰红茶,2017/3/30 14:41,C
3.5,3.5,冰糖雪梨,2017/3/30 14:42,C
3.0,3.0,维他柠檬茶,2017/3/30 15:01,C
3.5,3.5,东鹏特饮,2017/3/30 15:16,C
6.0,6.0,红牛,2017/3/30 15:21,C
2.0,2.0,30g无穷农场盐_鸡蛋,2017/3/30 15:23,C
3.0,3.0,茉莉蜜茶,2017/3/30 15:32,C
8.0,8.0,劲仔小鱼（卤香味）,2017/3/30 15:41,C
5.0,5.0,脉动,2017/3/30 15:46,C
4.0,4.0,王老吉（罐）,2017/3/30 15:47,C
1.2,1.2,手撕素肉排,2017/3/30 15:55,C
8.0,8.0,250ml燕塘原味酸奶,2017/3/30 16:16,C
4.0,4.0,营养快线,2017/3/30 16:52,C
3.0,3.0,卫龙大面筋,2017/3/30 16:54,C
2.0,2.0,鸡爪,2017/3/30 16:55,C
3.0,3.0,怡宝纯净水,2017/3/30 16:58,C
3.0,3.0,卫龙大面筋,2017/3/30 16:59,C
4.0,4.0,营养快线,2017/3/30 17:05,C
2.0,2.0,怡宝纯净水,2017/3/30 17:27,C
3.0,3.0,怡宝纯净水,2017/3/30 17:35,C
4.0,4.0,尖叫,2017/3/30 17:37,C
2.0,2.0,怡宝纯净水,2017/3/30 17:39,C
3.0,3.0,雪碧最新款,2017/3/30 17:43,C
4.0,4.0,银鹭八宝粥,2017/3/30 17:45,C
3.0,3.0,统一冰红茶,2017/3/30 17:51,C
3.0,3.0,印尼芝士威化饼干,2017/3/30 18:10,C
3.0,3.0,卫龙大面筋,2017/3/30 18:18,C
3.0,3.0,怡宝纯净水,2017/3/30 18:20,C
3.5,3.5,东鹏特饮,2017/3/30 18:21,C
4.0,4.0,阿萨姆奶茶,2017/3/30 18:24,C
4.5,4.5,脉动,2017/3/30 18:25,C
3.0,3.0,茉莉蜜茶,2017/3/30 18:28,C
3.0,3.0,统一绿茶,2017/3/30 18:31,C
3.0,3.0,统一冰红茶,2017/3/30 18:41,C
3.0,3.0,卫龙大面筋,2017/3/30 18:45,C
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/3/30 18:46,C
3.0,3.0,怡宝纯净水,2017/3/30 18:46,C
4.5,4.5,乐虎,2017/3/30 18:48,C
4.0,4.0,尖叫,2017/3/30 18:54,C
1.5,1.5,香脆肠,2017/3/30 18:59,C
1.5,1.5,香脆肠,2017/3/30 19:06,C
1.5,1.5,香脆肠,2017/3/30 19:07,C
4.0,4.0,脉动,2017/3/30 19:13,C
4.5,4.5,椰树牌椰汁,2017/3/30 19:18,C
4.0,4.0,王老吉（罐）,2017/3/30 19:19,C
1.5,1.5,香脆肠,2017/3/30 19:34,C
1.5,1.5,小鱼仔,2017/3/30 19:37,C
1.5,1.5,小鱼仔,2017/3/30 19:38,C
3.0,3.0,卫龙大面筋,2017/3/30 19:52,C
3.5,3.5,250ml燕塘甜牛奶,2017/3/30 20:03,C
5.0,5.0,王老吉（500ml）,2017/3/30 20:03,C
2.0,2.0,145ml旺仔牛奶盒装,2017/3/30 20:07,C
4.0,4.0,果粒橙,2017/3/30 20:07,C
3.5,3.5,250ml燕塘原味酸奶,2017/3/30 20:08,C
4.0,4.0,统一冰红茶,2017/3/30 20:08,C
3.0,3.0,怡宝纯净水,2017/3/30 20:09,C
3.0,3.0,芬达330ml,2017/3/30 20:11,C
3.0,3.0,芬达330ml,2017/3/30 20:12,C
2.0,2.0,怡宝纯净水,2017/3/30 20:14,C
5.5,5.5,480ml小茗同学冷泡溜溜哒茶,2017/3/30 20:20,C
1.2,1.2,康师傅矿泉水,2017/3/30 20:28,C
4.5,4.5,椰树牌椰汁,2017/3/30 20:29,C
4.0,4.0,王老吉（500ml）,2017/3/30 20:31,C
4.0,4.0,脉动,2017/3/30 20:32,C
4.5,4.5,椰树牌椰汁,2017/3/30 20:40,C
3.5,3.5,伊利纯牛奶,2017/3/30 20:41,C
2.0,2.0,怡宝纯净水,2017/3/30 20:43,C
1.0,1.0,好吃点小饼干,2017/3/30 20:48,C
4.5,4.5,椰树牌椰汁,2017/3/30 20:49,C
3.0,3.0,茉莉蜜茶,2017/3/30 20:54,C
3.0,3.0,茉莉蜜茶,2017/3/30 20:57,C
3.5,3.5,东鹏特饮,2017/3/30 21:02,C
3.5,3.5,东鹏特饮,2017/3/30 21:04,C
2.0,2.0,鸭翅,2017/3/30 21:07,C
3.0,3.0,茉莉蜜茶,2017/3/30 21:09,C
2.0,2.0,鸭翅,2017/3/30 21:17,C
3.0,3.0,可口可乐最新款,2017/3/30 21:18,C
6.5,6.5,250ml红牛,2017/3/30 21:28,C
3.5,3.5,维他原味豆奶,2017/3/30 21:28,C
3.5,3.5,雪碧330ml,2017/3/30 21:28,C
5.0,5.0,480ml小茗同学冷泡青柠红茶,2017/3/30 21:30,C
4.0,4.0,东鹏特饮,2017/3/30 21:30,C
2.5,2.5,30g无穷农场盐_鸡蛋,2017/3/30 21:31,C
3.5,3.5,芬达330ml,2017/3/30 21:31,C
5.0,5.0,阿萨姆奶茶,2017/3/30 21:43,C
6.0,6.0,86g合味道海鲜风味,2017/3/30 21:45,C
4.0,4.0,王老吉（罐）,2017/3/30 21:54,C
7.5,7.5,30g无穷农场盐_鸡蛋,2017/3/30 22:00,C
4.5,4.5,250ml燕塘原味酸奶,2017/3/30 22:05,C
4.5,4.5,78g卫龙亲嘴语辣条,2017/3/30 22:35,C
3.5,3.5,250ml燕塘甜牛奶,2017/3/31 0:18,C
4.5,4.5,600ml脉动青柠,2017/3/31 0:18,C
4.0,4.0,果粒橙,2017/3/31 0:18,C
1.6,1.6,20g咪咪虾条马来西亚风味,2017/3/31 0:22,C
3.5,3.5,可乐可乐,2017/3/31 0:22,C
4.0,4.0,统一冰红茶,2017/3/31 0:22,C
3.0,3.0,统一绿茶,2017/3/31 0:24,C
3.5,3.5,芬达330ml,2017/3/31 5:31,C
3.5,3.5,维他原味豆奶,2017/3/31 5:31,C
3.5,3.5,统一绿茶,2017/3/31 8:04,C
1.0,1.0,康师傅矿泉水,2017/3/31 9:18,C
5.0,5.0,脉动,2017/3/31 9:44,C
4.0,4.0,王老吉（500ml）,2017/3/31 10:00,C
5.0,5.0,营养快线,2017/3/31 10:02,C
3.5,3.5,维他柠檬茶,2017/3/31 11:31,C
4.0,4.0,55g奥利奥原味夹心饼干,2017/3/31 11:33,C
4.5,4.5,阿萨姆奶茶,2017/3/31 11:46,C
13.0,13.0,117gUFO炒面铁板色拉鱿鱼风味,2017/3/31 13:01,C
5.5,5.5,统一来一桶香辣老坛酸菜牛肉面,2017/3/31 13:05,C
6.5,6.5,250ml红牛,2017/3/31 14:08,C
4.5,4.5,脉动,2017/3/31 14:47,C
1.8,1.8,32g卫龙亲嘴烧,2017/3/31 14:48,C
4.5,4.5,250ml燕塘红枣牛奶,2017/3/31 14:49,C
3.5,3.5,统一冰红茶,2017/3/31 14:50,C
3.5,3.5,统一绿茶,2017/3/31 15:11,C
4.0,4.0,250ml燕塘红枣牛奶,2017/3/31 15:25,C
3.0,3.0,250ml维他原味豆奶,2017/3/31 15:38,C
2.4,2.4,咪咪虾条马来西亚风味,2017/3/31 16:25,C
3.0,3.0,怡宝纯净水,2017/3/31 17:15,C
4.5,4.5,250ML东鹏特饮,2017/3/31 21:26,C
3.0,3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/3/31 21:27,C
3.5,3.5,可口可乐330ml,2017/3/31 21:38,C
4.5,4.5,阿萨姆奶茶,2017/3/31 21:45,C
3.5,3.5,600ml可口可乐,2017/3/31 21:49,C
2.0,2.0,85g新麦潮手撕面包（提子味）,2017/3/31 21:50,C
6.5,6.5,250ml红牛,2017/3/31 21:58,C
5.0,5.0,脉动（青柠）,2017/3/31 22:06,C
3.0,3.0,怡宝纯净水,2017/3/31 22:06,C
0.8,0.8,20g咪咪虾条马来西亚风味,2017/3/31 22:25,C
3.0,3.0,芬达330ml,2017/3/31 22:54,C
6.0,6.0,86g合味道海鲜风味,2017/3/31 23:02,C
1.5,1.5,香豆干,2017/3/31 23:28,C
1.5,1.5,40g双汇玉米热狗肠,2017/3/31 23:39,C
3.5,3.5,伊利纯牛奶,2017/4/1 8:41,C
3.0,3.0,卫龙大面筋,2017/4/1 9:57,C
3.2,3.2,20g咪咪虾条马来西亚风味,2017/4/1 12:33,C
5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/4/1 12:33,C
4.5,4.5,50g双层百力滋奶咖味,2017/4/1 12:33,C
4.0,4.0,王老吉（罐）,2017/4/1 12:33,C
6.0,6.0,小茗同学（青柠红茶）,2017/4/1 12:33,C
4.5,4.5,阿萨姆奶茶,2017/4/1 12:36,C
2.5,2.5,芬达330ml,2017/4/1 12:45,C
2.5,2.5,30g无穷农场盐_鸡蛋,2017/4/1 12:53,C
6.5,6.5,430g泰奇八宝粥,2017/4/1 13:01,C
3.2,3.2,20g咪咪虾条马来西亚风味,2017/4/1 13:38,C
4.0,4.0,东鹏特饮,2017/4/1 13:38,C
5.0,5.0,500ml农夫果园 (芒果+菠萝+番石榴),2017/4/1 13:46,C
3.2,3.2,20g咪咪虾条马来西亚风味,2017/4/1 13:59,C
3.5,3.5,东鹏特饮,2017/4/1 13:59,C
6.0,6.0,330ml伊利畅意乳酸菌原味,2017/4/1 14:21,C
3.0,3.0,可口可乐最新款,2017/4/1 14:26,C
2.5,2.5,伊利优酸乳,2017/4/1 14:29,C
3.5,3.5,东鹏特饮,2017/4/1 14:34,C
3.5,3.5,东鹏特饮,2017/4/1 14:36,C
6.5,6.5,91g徐福记凤梨酥,2017/4/1 14:51,C
4.0,4.0,250ml燕塘红枣牛奶,2017/4/1 14:54,C
4.5,4.5,阿萨姆奶茶,2017/4/1 15:31,C
5.0,5.0,30g无穷农场盐_鸡蛋,2017/4/1 15:50,C
3.5,3.5,百事可乐500ml,2017/4/1 15:50,C
5.5,5.5,103g康师傅红烧牛肉面,2017/4/1 15:59,C
6.5,6.5,148g富甲一方紫薯仔,2017/4/1 16:00,C
3.5,3.5,东鹏特饮,2017/4/1 16:00,C
3.0,3.0,印尼芝士威化饼干,2017/4/1 16:06,C
4.0,4.0,脉动,2017/4/1 16:21,C
3.5,3.5,熊字饼,2017/4/1 16:33,C
4.0,4.0,营养快线,2017/4/1 16:39,C
4.0,4.0,脉动,2017/4/1 16:41,C
3.0,3.0,雪碧（500ml）,2017/4/1 16:47,C
6.0,6.0,红牛,2017/4/1 16:48,C
3.5,3.5,东鹏特饮,2017/4/1 17:10,C
9.0,9.0,13g无穷烤鸡小腿蜂蜜味,2017/4/1 17:16,C
3.5,3.5,东鹏特饮,2017/4/1 17:16,C
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/4/1 17:17,C
3.0,3.0,雪碧最新款,2017/4/1 17:25,C
4.0,4.0,东鹏特饮,2017/4/1 17:49,C
2.5,2.5,无穷农场盐_鸡蛋,2017/4/1 18:44,C
3.0,3.0,怡宝,2017/4/1 18:51,C
9.0,9.0,50g马赛克手撕鱿鱼条,2017/4/1 18:58,C
2.0,2.0,双汇玉米热狗肠,2017/4/1 23:27,C
5.0,5.0,营养快线,2017/4/2 10:10,C
4.0,4.0,王老吉（罐）,2017/4/2 11:50,C
4.5,4.5,600ml脉动青柠,2017/4/2 13:04,C
2.0,2.0,85g新麦潮手撕面包（提子味）,2017/4/2 13:27,C
2.5,2.5,30g无穷农场盐_鸡蛋,2017/4/2 14:36,C
3.5,3.5,东鹏特饮,2017/4/2 14:37,C
4.5,4.5,脉动,2017/4/2 15:55,C
3.0,3.0,怡宝,2017/4/2 19:10,C
3.0,3.0,85g新麦潮手撕面包（提子味）,2017/4/2 20:28,C
